chrom	start	end	strand	name	product	KO	description																
contig_1	1489967	1490284	fwd	R401_flye_gene_1324	parE1_3_4	K19092	toxin ParE1/3/4																
contig_1	3147507	3148265	fwd	R401_flye_gene_2654	ABC.PA.S	K02030	polar amino acid transport system substrate-binding protein																
contig_1	4645535	4645777	rev	R401_flye_gene_3985	moaD	K03636	sulfur-carrier protein																
contig_1	1486550	1487590	fwd	R401_flye_gene_1321	E1.1.1.1	K00001	alcohol dehydrogenase [EC:1.1.1.1]																
contig_1	3146388	3147383	fwd	R401_flye_gene_2653	E1.1.1.65	K05275	pyridoxine 4-dehydrogenase [EC:1.1.1.65]																
contig_1	4645079	4645531	rev	R401_flye_gene_3984	MOCS2B	K03635	molybdopterin synthase catalytic subunit [EC:2.8.1.12]																
contig_1	1487587	1489608	rev	R401_flye_gene_1322	hypothetical protein	NA	NA																
contig_1	3145351	3146256	rev	R401_flye_gene_2652	bpeT	K18900	LysR family transcriptional regulator%2C regulator for bpeEF and oprC																
contig_1	4644052	4644828	rev	R401_flye_gene_3983	aotJ	K10022	arginine/ornithine transport system substrate-binding protein																
contig_1	3144411	3145178	fwd	R401_flye_gene_2651	phnE	K02042	phosphonate transport system permease protein																
contig_1	4643318	4643944	fwd	R401_flye_gene_3982	dauR	K21829	D-arginine utilization repressor																
contig_1	1486192	1486431	fwd	R401_flye_gene_1320	hypothetical protein	NA	NA																
contig_1	3143587	3144414	fwd	R401_flye_gene_2650	phnE	K02042	phosphonate transport system permease protein																
contig_1	4642101	4643228	fwd	R401_flye_gene_3981	dauA	K19746	D-arginine dehydrogenase [EC:1.4.99.6]																
contig_1	1484016	1484282	rev	R401_flye_gene_1318	arsA	K01551	arsenite/tail-anchored protein-transporting ATPase [EC:3.6.3.16 3.6.3.-]																
contig_1	1484306	1485748	rev	R401_flye_gene_1319	K07089	K07089	uncharacterized protein																
contig_1	3142796	3143593	fwd	R401_flye_gene_2649	phnC	K02041	phosphonate transport system ATP-binding protein [EC:7.3.2.2]																
contig_1	1481747	1482751	fwd	R401_flye_gene_1316	GAPDH	K00134	glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]																
contig_1	3141948	3142799	fwd	R401_flye_gene_2648	phnD	K02044	phosphonate transport system substrate-binding protein																
contig_1	4639376	4640839	fwd	R401_flye_gene_3979	rhlB	K03732	ATP-dependent RNA helicase RhlB [EC:3.6.4.13]																
contig_1	1482761	1483981	fwd	R401_flye_gene_1317	hypothetical protein	NA	NA																
contig_1	3139981	3141600	fwd	R401_flye_gene_2647	TC.PIT	K03306	inorganic phosphate transporter%2C PiT family																
contig_1	4638621	4639277	fwd	R401_flye_gene_3978	K06999	K06999	phospholipase/carboxylesterase																
contig_1	1480062	1481120	fwd	R401_flye_gene_1314	K07222	K07222	putative flavoprotein involved in K  transport																
contig_1	3138998	3139912	fwd	R401_flye_gene_2646	ppk2	K22468	polyphosphate kinase [EC:2.7.4.1]																
contig_1	4637116	4638147	rev	R401_flye_gene_3977	aapJ	K09969	general L-amino acid transport system substrate-binding protein																
contig_1	1481254	1481625	fwd	R401_flye_gene_1315	arsR	K03892	ArsR family transcriptional regulator%2C arsenate/arsenite/antimonite-responsive transcriptional repressor																
contig_1	3137743	3138678	rev	R401_flye_gene_2645	ppx-gppA	K01524	exopolyphosphatase / guanosine-5-triphosphate%2C3-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]																
contig_1	4635869	4637050	rev	R401_flye_gene_3976	aapQ	K09970	general L-amino acid transport system permease protein																
contig_1	1479143	1479586	fwd	R401_flye_gene_1312	hypothetical protein	NA	NA																
contig_1	3136391	3137488	rev	R401_flye_gene_2644	nspC	K13747	carboxynorspermidine decarboxylase [EC:4.1.1.96]																
contig_1	4634761	4635858	rev	R401_flye_gene_3975	aapM	K09971	general L-amino acid transport system permease protein																
contig_1	1479677	1480024	fwd	R401_flye_gene_1313	czrA	K22043	ArsR family transcriptional regulator%2C zinc-responsive transcriptional repressor																
contig_1	3135121	3136374	rev	R401_flye_gene_2643	LYS1	K00290	saccharopine dehydrogenase (NAD %2C L-lysine forming) [EC:1.5.1.7]																
contig_1	4633985	4634749	rev	R401_flye_gene_3974	aapP	K09972	general L-amino acid transport system ATP-binding protein [EC:3.6.3.-]																
contig_1	1476888	1477931	fwd	R401_flye_gene_1310	clpC	K03696	ATP-dependent Clp protease ATP-binding subunit ClpC																
contig_1	3134154	3134822	rev	R401_flye_gene_2642	rimJ	K03790	[ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]																
contig_1	4633429	4633917	fwd	R401_flye_gene_3973	mqsA	K13655	HTH-type transcriptional regulator / antitoxin MqsA																
contig_1	1478085	1478879	rev	R401_flye_gene_1311	ftrA	K13633	AraC family transcriptional regulator%2C transcriptional activator FtrA																
contig_1	3133158	3134102	fwd	R401_flye_gene_2641	hypothetical protein	NA	NA																
contig_1	4633121	4633432	fwd	R401_flye_gene_3972	mqsR	K13651	motility quorum-sensing regulator / GCU-specific mRNA interferase toxin																
contig_1	3131497	3133161	fwd	R401_flye_gene_2640	K07126	K07126	uncharacterized protein																
contig_1	4632295	4632954	rev	R401_flye_gene_3971	pdhR	K05799	GntR family transcriptional regulator%2C transcriptional repressor for pyruvate dehydrogenase complex																
contig_1	4630970	4632274	rev	R401_flye_gene_3970	MFS.CP	K03449	MFS transporter%2C CP family%2C cyanate transporter																
contig_1	1475841	1476884	fwd	R401_flye_gene_1309	E3.5.1.4	K01426	amidase [EC:3.5.1.4]																
contig_1	1474213	1475442	fwd	R401_flye_gene_1307	E3.5.1.49	K01455	formamidase [EC:3.5.1.49]																
contig_1	3129794	3131500	fwd	R401_flye_gene_2639	hscC	K04045	molecular chaperone HscC																
contig_1	1475479	1475826	fwd	R401_flye_gene_1308	hypothetical protein	NA	NA																
contig_1	3128914	3129681	fwd	R401_flye_gene_2638	npdA	K12410	NAD-dependent deacetylase [EC:3.5.1.-]																
contig_1	4630412	4630882	rev	R401_flye_gene_3969	K06893	K06893	uncharacterized protein																
contig_1	1472621	1473379	fwd	R401_flye_gene_1305	urtD	K11962	urea transport system ATP-binding protein																
contig_1	3128419	3128898	fwd	R401_flye_gene_2637	hypothetical protein	NA	NA																
contig_1	4630048	4630371	rev	R401_flye_gene_3968	K07461	K07461	putative endonuclease																
contig_1	1473390	1474079	fwd	R401_flye_gene_1306	urtE	K11963	urea transport system ATP-binding protein																
contig_1	3127998	3128426	fwd	R401_flye_gene_2636	ppnN	K06966	pyrimidine/purine-5-nucleotide nucleosidase [EC:3.2.2.10 3.2.2.-]																
contig_1	4629033	4629968	rev	R401_flye_gene_3967	GST	K00799	glutathione S-transferase [EC:2.5.1.18]																
contig_1	1563195	1564682	fwd	R401_flye_gene_1383	E2.7.11.1	K08282	non-specific serine/threonine protein kinase [EC:2.7.11.1]																
contig_1	6627381	6628241	rev	R401_flye_gene_5741	psd	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]																
contig_1	1564644	1567433	rev	R401_flye_gene_1384	E2.7.11.1	K08282	non-specific serine/threonine protein kinase [EC:2.7.11.1]																
contig_1	6628261	6629076	rev	R401_flye_gene_5742	psd	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]																
contig_1	1561017	1561739	rev	R401_flye_gene_1381	K06911	K06911	uncharacterized protein																
contig_1	6629119	6630657	rev	R401_flye_gene_5743	hypothetical protein	NA	NA																
contig_1	1562061	1563011	fwd	R401_flye_gene_1382	ftrA	K13633	AraC family transcriptional regulator%2C transcriptional activator FtrA																
contig_1	6630824	6631675	fwd	R401_flye_gene_5744	motA	K02556	chemotaxis protein MotA																
contig_1	6631840	6632886	fwd	R401_flye_gene_5745	motB	K02557	chemotaxis protein MotB																
contig_1	1560224	1560634	rev	R401_flye_gene_1380	hypothetical protein	NA	NA																
contig_1	6633023	6634054	rev	R401_flye_gene_5746	rsgA	K06949	ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]																
contig_1	6634164	6634706	fwd	R401_flye_gene_5747	orn	K13288	oligoribonuclease [EC:3.1.-.-]																
contig_1	6634946	6635557	fwd	R401_flye_gene_5748	ABC.PA.S	K02030	polar amino acid transport system substrate-binding protein																
contig_1	5109429	5110145	rev	R401_flye_gene_4417	lrgB	K05339	holin-like protein LrgB																
contig_1	5108828	5109418	rev	R401_flye_gene_4416	K07157	K07157	uncharacterized protein																
contig_1	1570828	1572795	fwd	R401_flye_gene_1389	hutI	K01468	imidazolonepropionase [EC:3.5.2.7]																
contig_1	5107366	5108682	fwd	R401_flye_gene_4415	bcrC	K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]																
contig_1	5106511	5107188	fwd	R401_flye_gene_4414	MPG	K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]																
contig_1	1569794	1570207	fwd	R401_flye_gene_1387	K15977	K15977	putative oxidoreductase																
contig_1	5105043	5106314	rev	R401_flye_gene_4413	proA	K00147	glutamate-5-semialdehyde dehydrogenase [EC:1.2.1.41]																
contig_1	1570200	1570838	fwd	R401_flye_gene_1388	K09932	K09932	uncharacterized protein																
contig_1	5104355	5105041	rev	R401_flye_gene_4412	nadD	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]																
contig_1	1567898	1568719	fwd	R401_flye_gene_1385	cpo	K00433	non-heme chloroperoxidase [EC:1.11.1.10]																
contig_1	5103789	5104283	rev	R401_flye_gene_4411	ybeB	K09710	ribosome-associated protein																
contig_1	1568850	1569797	fwd	R401_flye_gene_1386	mexT	K18297	LysR family transcriptional regulator%2C mexEF-oprN operon transcriptional activator																
contig_1	5103312	5103779	rev	R401_flye_gene_4410	rlmH	K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]																
contig_1	6625409	6627169	rev	R401_flye_gene_5740	hypothetical protein	NA	NA																
contig_1	5101407	5103302	rev	R401_flye_gene_4409	mrdA	K05515	penicillin-binding protein 2 [EC:3.4.16.4]																
contig_1	5100272	5101417	rev	R401_flye_gene_4408	rodA	K05837	rod shape determining protein RodA																
contig_1	5099244	5100254	rev	R401_flye_gene_4407	mltB	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]																
contig_1	6622385	6623899	rev	R401_flye_gene_5738	smp	K07186	membrane protein																
contig_1	6624033	6625247	fwd	R401_flye_gene_5739	serB	K01079	phosphoserine phosphatase [EC:3.1.3.3]																
contig_1	1551288	1552049	fwd	R401_flye_gene_1372	fixA	K03521	electron transfer flavoprotein beta subunit																
contig_1	6613088	6613588	fwd	R401_flye_gene_5730	K07497	K07497	putative transposase																
contig_1	1552049	1552984	fwd	R401_flye_gene_1373	fixB	K03522	electron transfer flavoprotein alpha subunit																
contig_1	6613972	6614640	fwd	R401_flye_gene_5731	K07497	K07497	putative transposase																
contig_1	1547868	1548992	rev	R401_flye_gene_1370	frmA	K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]																
contig_1	6614924	6615532	fwd	R401_flye_gene_5732	K07000	K07000	uncharacterized protein																
contig_1	1549052	1551088	rev	R401_flye_gene_1371	hpbA	K22551	N-methyl-L-proline demethylase [EC:1.5.3.-]																
contig_1	6615575	6617479	fwd	R401_flye_gene_5733	parE	K02622	topoisomerase IV subunit B [EC:5.99.1.-]																
contig_1	6617479	6618465	fwd	R401_flye_gene_5734	hypothetical protein	NA	NA																
contig_1	6618462	6618983	fwd	R401_flye_gene_5735	K06985	K06985	aspartyl protease family protein																
contig_1	6618994	6621258	fwd	R401_flye_gene_5736	parC	K02621	topoisomerase IV subunit A [EC:5.99.1.-]																
contig_1	6621438	6622145	fwd	R401_flye_gene_5737	K09857	K09857	uncharacterized protein																
contig_1	5098288	5099244	rev	R401_flye_gene_4406	rlpA	K03642	rare lipoprotein A																
contig_1	5096893	5098050	rev	R401_flye_gene_4405	dacC	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]																
contig_1	1556844	1558787	rev	R401_flye_gene_1378	mcp	K03406	methyl-accepting chemotaxis protein																
contig_1	5096536	5096811	rev	R401_flye_gene_4404	K09158	K09158	uncharacterized protein																
contig_1	1559080	1560123	fwd	R401_flye_gene_1379	gbdR	K21826	AraC family transcriptional regulator%2C glycine betaine-responsive activator																
contig_1	5095889	5096536	rev	R401_flye_gene_4403	lipB	K03801	lipoyl(octanoyl) transferase [EC:2.3.1.181]																
contig_1	1555580	1555864	fwd	R401_flye_gene_1376	putA	K13821	RHH-type transcriptional regulator%2C proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]																
contig_1	5094865	5095887	rev	R401_flye_gene_4402	lipA	K03644	lipoyl synthase [EC:2.8.1.8]																
contig_1	1555854	1556720	fwd	R401_flye_gene_1377	sam	K15270	S-adenosylmethionine uptake transporter																
contig_1	5092949	5093881	rev	R401_flye_gene_4401	ldcA	K01297	muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]																
contig_1	1553184	1554083	fwd	R401_flye_gene_1374	proX	K02002	glycine betaine/proline transport system substrate-binding protein																
contig_1	5091496	5092818	fwd	R401_flye_gene_4400	mltB	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]																
contig_1	1554948	1555589	fwd	R401_flye_gene_1375	hypothetical protein	NA	NA																
contig_1	6608358	6608810	fwd	R401_flye_gene_5727	K09920	K09920	uncharacterized protein																
contig_1	6608910	6609725	fwd	R401_flye_gene_5728	cpdA	K03651	3%2C5-cyclic-AMP phosphodiesterase [EC:3.1.4.53]																
contig_1	6611318	6612748	fwd	R401_flye_gene_5729	K07487	K07487	transposase																
contig_1	1538669	1539583	rev	R401_flye_gene_1361	gcvA	K03566	LysR family transcriptional regulator%2C glycine cleavage system transcriptional activator																
contig_1	3225984	3228068	rev	R401_flye_gene_2693	fadN	K07516	3-hydroxyacyl-CoA dehydrogenase [EC:1.1.1.35]																
contig_1	1539671	1540807	rev	R401_flye_gene_1362	gbcB	K21832	glycine betaine catabolism B																
contig_1	3225816	3225965	fwd	R401_flye_gene_2692	hypothetical protein	NA	NA																
contig_1	6599351	6600241	fwd	R401_flye_gene_5720	ytlI	K21960	LysR family transcriptional regulator%2C regulator of the ytmI operon																
contig_1	3224807	3225823	fwd	R401_flye_gene_2691	E1.1.1.1	K00001	alcohol dehydrogenase [EC:1.1.1.1]																
contig_1	6600265	6601545	fwd	R401_flye_gene_5721	kdtA	K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]																
contig_1	1538215	1538655	fwd	R401_flye_gene_1360	hypothetical protein	NA	NA																
contig_1	3223919	3224707	fwd	R401_flye_gene_2690	K07124	K07124	uncharacterized protein																
contig_1	6601664	6603103	rev	R401_flye_gene_5722	tolC	K12340	outer membrane protein																
contig_1	6603541	6605430	fwd	R401_flye_gene_5723	thiC	K03147	phosphomethylpyrimidine synthase [EC:4.1.99.17]																
contig_1	6605540	6606820	fwd	R401_flye_gene_5724	TC.NCS1	K03457	nucleobase:cation symporter-1%2C NCS1 family																
contig_1	6606789	6607535	rev	R401_flye_gene_5725	hypothetical protein	NA	NA																
contig_1	6607750	6608367	fwd	R401_flye_gene_5726	nudF	K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13]																
contig_1	1547441	1547824	rev	R401_flye_gene_1369	GLO1	K01759	lactoylglutathione lyase [EC:4.4.1.5]																
contig_1	1545707	1546411	fwd	R401_flye_gene_1367	nemR	K16137	TetR/AcrR family transcriptional regulator%2C transcriptional repressor for nem operon																
contig_1	3234274	3235080	rev	R401_flye_gene_2699	paaG	K15866	2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]																
contig_1	1546401	1547186	fwd	R401_flye_gene_1368	proC	K00286	pyrroline-5-carboxylate reductase [EC:1.5.1.2]																
contig_1	3232189	3234270	rev	R401_flye_gene_2698	acdB	K22224	acetate---CoA ligase (ADP-forming) subunit beta [EC:6.2.1.13]																
contig_1	1543182	1544405	rev	R401_flye_gene_1365	proV	K02000	glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]																
contig_1	3231254	3232084	rev	R401_flye_gene_2697	ABC.SN.A	K02049	NitT/TauT family transport system ATP-binding protein																
contig_1	1544402	1545250	rev	R401_flye_gene_1366	proW	K02001	glycine betaine/proline transport system permease protein																
contig_1	3230460	3231227	rev	R401_flye_gene_2696	ABC.SN.P	K02050	NitT/TauT family transport system permease protein																
contig_1	1540817	1542073	rev	R401_flye_gene_1363	gbcA	K00479	glycine betaine catabolism A																
contig_1	3229423	3230421	rev	R401_flye_gene_2695	ABC.SN.S	K02051	NitT/TauT family transport system substrate-binding protein																
contig_1	1542213	1543151	rev	R401_flye_gene_1364	gcvA	K03566	LysR family transcriptional regulator%2C glycine cleavage system transcriptional activator																
contig_1	3228096	3229328	rev	R401_flye_gene_2694	oprD	K18093	imipenem/basic amino acid-specific outer membrane pore [EC:3.4.21.-]																
contig_1	6595739	6596704	rev	R401_flye_gene_5716	hypothetical protein	NA	NA																
contig_1	6596739	6597551	rev	R401_flye_gene_5717	iolS	K06607	myo-inositol catabolism protein IolS [EC:1.1.1.-]																
contig_1	6597548	6598723	rev	R401_flye_gene_5718	hypothetical protein	NA	NA																
contig_1	6598915	6599247	rev	R401_flye_gene_5719	emrE	K03297	small multidrug resistance pump																
contig_1	1526401	1527399	rev	R401_flye_gene_1350	feaR	K14063	AraC family transcriptional regulator%2C positive regulator of tynA and feaB																
contig_1	3214886	3216160	fwd	R401_flye_gene_2682	thuE	K10236	trehalose/maltose transport system substrate-binding protein																
contig_1	1527488	1528966	rev	R401_flye_gene_1351	ALDH	K00128	aldehyde dehydrogenase (NAD ) [EC:1.2.1.3]																
contig_1	3213159	3214715	rev	R401_flye_gene_2681	scrY	K16077	sucrose porin																
contig_1	3211329	3212957	rev	R401_flye_gene_2680	TREH	K01194	alpha%2Calpha-trehalase [EC:3.2.1.28]																
contig_1	6590240	6590944	fwd	R401_flye_gene_5710	hypothetical protein	NA	NA																
contig_1	6590961	6591539	fwd	R401_flye_gene_5711	cysC	K00860	adenylylsulfate kinase [EC:2.7.1.25]																
contig_1	6591645	6593066	fwd	R401_flye_gene_5712	gmhC	K03272	D-beta-D-heptose 7-phosphate kinase / D-beta-D-heptose 1-phosphate adenosyltransferase [EC:2.7.1.167 2.7.7.70]																
contig_1	6593173	6594147	fwd	R401_flye_gene_5713	hypothetical protein	NA	NA																
contig_1	6594153	6594857	fwd	R401_flye_gene_5714	hypothetical protein	NA	NA																
contig_1	6594933	6595736	fwd	R401_flye_gene_5715	hypothetical protein	NA	NA																
contig_1	1536295	1537287	rev	R401_flye_gene_1358	hypothetical protein	NA	NA																
contig_1	1537432	1538079	rev	R401_flye_gene_1359	fatR	K22106	TetR/AcrR family transcriptional regulator%2C repressor of fatR-cypB operon																
contig_1	3222748	3223842	fwd	R401_flye_gene_2689	nemA	K10680	N-ethylmaleimide reductase [EC:1.-.-.-]																
contig_1	1533561	1535009	rev	R401_flye_gene_1356	K11159	K11159	carotenoid cleavage dioxygenase																
contig_1	3221975	3222577	rev	R401_flye_gene_2688	nemR	K16137	TetR/AcrR family transcriptional regulator%2C transcriptional repressor for nem operon																
contig_1	1535019	1536239	rev	R401_flye_gene_1357	hypothetical protein	NA	NA																
contig_1	3220732	3221724	fwd	R401_flye_gene_2687	lacI	K02529	LacI family transcriptional regulator																
contig_1	1531580	1532401	rev	R401_flye_gene_1354	blcR	K20539	IclR family transcriptional regulator%2C blcABC operon repressor																
contig_1	3219154	3220656	fwd	R401_flye_gene_2686	INV	K01193	beta-fructofuranosidase [EC:3.2.1.26]																
contig_1	1532404	1533255	rev	R401_flye_gene_1355	K16164	K16164	acylpyruvate hydrolase [EC:3.7.1.5]																
contig_1	3218018	3219157	fwd	R401_flye_gene_2685	malK	K10111	multiple sugar transport system ATP-binding protein [EC:3.6.3.-]																
contig_1	1529041	1529889	rev	R401_flye_gene_1352	cmtC	K10621	2%2C3-dihydroxy-p-cumate/2%2C3-dihydroxybenzoate 3%2C4-dioxygenase [EC:1.13.11.- 1.13.11.14]																
contig_1	3217144	3217986	fwd	R401_flye_gene_2684	thuG	K10238	trehalose/maltose transport system permease protein																
contig_1	1529912	1531558	rev	R401_flye_gene_1353	mhpA	K05712	3-(3-hydroxy-phenyl)propionate hydroxylase [EC:1.14.13.127]																
contig_1	3216182	3217147	fwd	R401_flye_gene_2683	thuF	K10237	trehalose/maltose transport system permease protein																
contig_1	1524759	1526156	fwd	R401_flye_gene_1349	oprM	K18139	outer membrane protein%2C multidrug efflux system															2C cmeC	2C gesC
contig_1	6583300	6584121	fwd	R401_flye_gene_5705	hypothetical protein	NA	NA																
contig_1	6584118	6585272	fwd	R401_flye_gene_5706	E2.4.-.-	K00786	glycosyltransferase [EC:2.4.-.-]																
contig_1	6585269	6586153	fwd	R401_flye_gene_5707	wapR	K12988	alpha-1%2C3-rhamnosyltransferase [EC:2.4.1.-]																
contig_1	6586243	6588099	rev	R401_flye_gene_5708	hypothetical protein	NA	NA																
contig_1	6588254	6590056	fwd	R401_flye_gene_5709	msbA	K11085	ATP-binding cassette%2C subfamily B%2C bacterial MsbA [EC:3.6.3.-]																
contig_1	4576271	4576759	rev	R401_flye_gene_3922	hypothetical protein	NA	NA																
contig_1	4573161	4576274	fwd	R401_flye_gene_3921	hypothetical protein	NA	NA																
contig_1	4571179	4572600	rev	R401_flye_gene_3920	TC.AAT	K03293	amino acid transporter%2C AAT family																
contig_1	4570637	4571002	rev	R401_flye_gene_3919	hypothetical protein	NA	NA																
contig_1	4569171	4570640	rev	R401_flye_gene_3918	K14136	K14136	decaprenyl-phosphate phosphoribosyltransferase [EC:2.4.2.45]																
contig_1	4567799	4569115	rev	R401_flye_gene_3917	dprE1	K16653	decaprenylphospho-beta-D-ribofuranose 2-oxidase [EC:1.1.98.3]																
contig_1	4567062	4567802	rev	R401_flye_gene_3916	dprE2	K16652	decaprenylphospho-beta-D-erythro-pentofuranosid-2-ulose 2-reductase [EC:1.1.1.333]																
contig_1	4566100	4567065	rev	R401_flye_gene_3915	K07027	K07027	glycosyltransferase 2 family protein																
contig_1	4564671	4566110	rev	R401_flye_gene_3914	K22902	K22902	D-galactosaminyltransferase																
contig_1	4562948	4564567	fwd	R401_flye_gene_3913	gltB	K00265	glutamate synthase (NADPH) large chain [EC:1.4.1.13]																
contig_1	4561268	4562674	fwd	R401_flye_gene_3912	K02482	K02482	two-component system%2C NtrC family%2C sensor kinase [EC:2.7.13.3]																
contig_1	4559469	4561271	fwd	R401_flye_gene_3911	K02482	K02482	two-component system%2C NtrC family%2C sensor kinase [EC:2.7.13.3]																
contig_1	4558513	4559472	fwd	R401_flye_gene_3910	E1.11.1.5	K00428	cytochrome c peroxidase [EC:1.11.1.5]																
contig_1	4554308	4556599	fwd	R401_flye_gene_3908	mucR	K21023	diguanylate cyclase [EC:2.7.7.65]																
contig_1	4552713	4554080	rev	R401_flye_gene_3907	E4.6.1.1	K01768	adenylate cyclase [EC:4.6.1.1]																
contig_1	4550839	4551171	rev	R401_flye_gene_3906	hypothetical protein	NA	NA																
contig_1	4549911	4550411	rev	R401_flye_gene_3905	K07497	K07497	putative transposase																
contig_1	4548859	4549527	rev	R401_flye_gene_3904	K07497	K07497	putative transposase																
contig_1	4548151	4548567	rev	R401_flye_gene_3903	mutT	K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]																
contig_1	4547488	4548126	rev	R401_flye_gene_3902	rhtB	K05834	homoserine/homoserine lactone efflux protein																
contig_1	4546994	4547491	rev	R401_flye_gene_3901	inhA	K18199	cyclohexyl-isocyanide hydratase [EC:4.2.1.103]																
contig_1	4556596	4558470	fwd	R401_flye_gene_3909	mucR	K21023	diguanylate cyclase [EC:2.7.7.65]																
contig_1	4545971	4546888	fwd	R401_flye_gene_3900	metR	K03576	LysR family transcriptional regulator%2C regulator for metE and metH																
contig_1	1470509	1471426	fwd	R401_flye_gene_1303	urtB	K11960	urea transport system permease protein																
contig_1	3126972	3127814	rev	R401_flye_gene_2635	hypothetical protein	NA	NA																
contig_1	4628625	4628981	fwd	R401_flye_gene_3966	nrdH	K06191	glutaredoxin-like protein NrdH																
contig_1	1471437	1472624	fwd	R401_flye_gene_1304	urtC	K11961	urea transport system permease protein																
contig_1	3126320	3126985	rev	R401_flye_gene_2634	narL	K07684	two-component system%2C NarL family%2C nitrate/nitrite response regulator NarL																
contig_1	4627621	4628625	fwd	R401_flye_gene_3965	ndpA	K06899	nucleoid-associated protein																
contig_1	1465432	1468827	rev	R401_flye_gene_1301	cheBR	K13924	two-component system%2C chemotaxis family%2C CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]																
contig_1	3125568	3126266	fwd	R401_flye_gene_2633	TC.OOP	K03286	OmpA-OmpF porin%2C OOP family																
contig_1	4626943	4627224	rev	R401_flye_gene_3964	hupB	K03530	DNA-binding protein HU-beta																
contig_1	1469148	1470392	fwd	R401_flye_gene_1302	urtA	K11959	urea transport system substrate-binding protein																
contig_1	3125012	3125482	fwd	R401_flye_gene_2632	hypothetical protein	NA	NA																
contig_1	4625676	4626752	fwd	R401_flye_gene_3963	rlmF	K06970	23S rRNA (adenine1618-N6)-methyltransferase [EC:2.1.1.181]																
contig_1	3121535	3124954	fwd	R401_flye_gene_2631	pksN	K13614	polyketide synthase PksN																
contig_1	4622615	4625461	fwd	R401_flye_gene_3962	VARS	K01873	valyl-tRNA synthetase [EC:6.1.1.9]																
contig_1	1464765	1465457	rev	R401_flye_gene_1300	E4.6.1.1	K01768	adenylate cyclase [EC:4.6.1.1]																
contig_1	3120360	3121460	fwd	R401_flye_gene_2630	rhiB	K15675	rhizoxin biosynthesis%2C polyketide synthase / nonribosomal peptide synthetase RhiB																
contig_1	4622026	4622391	fwd	R401_flye_gene_3961	hypothetical protein	NA	NA																
contig_1	4621589	4622017	fwd	R401_flye_gene_3960	holC	K02339	DNA polymerase III subunit chi [EC:2.7.7.7]																
contig_1	3118478	3120241	fwd	R401_flye_gene_2629	oxyL	K14252	6-methylpretetramide 4-monooxygenase / 4-hydroxy-6-methylpretetramide 12a-monooxygenase [EC:1.14.13.232 1.14.13.233]																
contig_1	3117863	3118474	fwd	R401_flye_gene_2628	pgpC	K18697	phosphatidylglycerophosphatase C [EC:3.1.3.27]																
contig_1	4620038	4621528	fwd	R401_flye_gene_3959	CARP	K01255	leucyl aminopeptidase [EC:3.4.11.1]																
contig_1	3116353	3117873	fwd	R401_flye_gene_2627	ACSL	K01897	long-chain acyl-CoA synthetase [EC:6.2.1.3]																
contig_1	4618603	4619724	rev	R401_flye_gene_3958	lptF	K07091	lipopolysaccharide export system permease protein																
contig_1	3115258	3116271	fwd	R401_flye_gene_2626	E1.1.1.219	K00091	dihydroflavonol-4-reductase [EC:1.1.1.219]																
contig_1	4617549	4618610	rev	R401_flye_gene_3957	lptG	K11720	lipopolysaccharide export system permease protein																
contig_1	3114161	3114757	rev	R401_flye_gene_2625	nemR	K16137	TetR/AcrR family transcriptional regulator%2C transcriptional repressor for nem operon																
contig_1	4615551	4617350	rev	R401_flye_gene_3956	lepA	K03596	GTP-binding protein LepA																
contig_1	3113016	3113981	rev	R401_flye_gene_2624	yjgM	K03828	putative acetyltransferase [EC:2.3.1.-]																
contig_1	4614691	4615545	rev	R401_flye_gene_3955	lepB	K03100	signal peptidase I [EC:3.4.21.89]																
contig_1	3111116	3112900	rev	R401_flye_gene_2623	eexD	K16299	ATP-binding cassette%2C subfamily C%2C bacterial EexD																
